scene,instance_id,fragment_id,class,traj_event_count,traj_start_ts,orig_event_count,nr_event_count,sampled_event_count
mu-3,55,249,bee,203985,136809294,4268,4268,2048
mu-3,55,250,bee,203985,136809294,3696,3696,2048
mu-3,55,251,bee,203985,136809294,2689,2689,2048
mu-3,55,252,bee,203985,136809294,1027,1027,2048
mu-3,55,275,bee,203985,136809294,1439,1439,2048
mu-3,55,276,bee,203985,136809294,4123,4123,2048
mu-3,55,277,bee,203985,136809294,4052,4052,2048
mu-3,55,278,bee,203985,136809294,4327,4327,2048
mu-3,55,279,bee,203985,136809294,4228,4228,2048
mu-3,55,280,bee,203985,136809294,4343,4343,2048
mu-3,57,0,bee,31236,142625112,7407,7407,2048
mu-3,57,1,bee,31236,142625112,8860,8860,2048
mu-3,57,2,bee,31236,142625112,10681,10681,2048
mu-3,57,7,bee,31236,142625112,1344,1344,2048
mu-3,59,0,insect,13523,144770687,3069,3069,2048
mu-3,59,1,insect,13523,144770687,3098,3098,2048
mu-3,59,2,insect,13523,144770687,2885,2885,2048
mu-3,59,3,insect,13523,144770687,1801,1801,2048
mu-3,59,4,insect,13523,144770687,2383,2383,2048
mu-3,6,0,bee,40999,15878090,1070,1070,2048
mu-3,6,1,bee,40999,15878090,1847,1847,2048
mu-3,6,2,bee,40999,15878090,2942,2942,2048
mu-3,6,3,bee,40999,15878090,4944,4944,2048
mu-3,6,4,bee,40999,15878090,4348,4348,2048
mu-3,6,5,bee,40999,15878090,6296,6296,2048
mu-3,6,6,bee,40999,15878090,3603,3603,2048
mu-3,6,7,bee,40999,15878090,2117,2117,2048
mu-3,6,8,bee,40999,15878090,3598,3598,2048
mu-3,6,9,bee,40999,15878090,3477,3477,2048
mu-3,6,10,bee,40999,15878090,2757,2757,2048
mu-3,6,11,bee,40999,15878090,2773,2773,2048
mu-3,9,0,bee,686813,20972116,5207,5207,2048
mu-3,9,1,bee,686813,20972116,6527,6527,2048
mu-3,9,2,bee,686813,20972116,6362,6362,2048
mu-3,9,3,bee,686813,20972116,8313,8313,2048
mu-3,9,4,bee,686813,20972116,8501,8501,2048
mu-3,9,5,bee,686813,20972116,7908,7908,2048
mu-3,9,6,bee,686813,20972116,5984,5984,2048
mu-3,9,21,bee,686813,20972116,6465,6465,2048
mu-3,9,22,bee,686813,20972116,8952,8952,2048
mu-3,9,23,bee,686813,20972116,4921,4921,2048
mu-3,9,24,bee,686813,20972116,8415,8415,2048
mu-3,9,25,bee,686813,20972116,4768,4768,2048
mu-3,9,36,bee,686813,20972116,4208,4208,2048
mu-3,9,37,bee,686813,20972116,8243,8243,2048
mu-3,9,38,bee,686813,20972116,4622,4622,2048
mu-3,9,39,bee,686813,20972116,4340,4340,2048
mu-3,9,40,bee,686813,20972116,1958,1958,2048
mu-3,9,41,bee,686813,20972116,1652,1652,2048
mu-3,9,42,bee,686813,20972116,1478,1478,2048
mu-3,9,55,bee,686813,20972116,4586,4586,2048
mu-3,9,56,bee,686813,20972116,3289,3289,2048
mu-3,9,57,bee,686813,20972116,4659,4659,2048
mu-3,9,58,bee,686813,20972116,5676,5676,2048
mu-3,9,59,bee,686813,20972116,3592,3592,2048
mu-3,9,60,bee,686813,20972116,3401,3401,2048
mu-3,9,61,bee,686813,20972116,2183,2183,2048
mu-3,9,62,bee,686813,20972116,2162,2162,2048
mu-3,9,63,bee,686813,20972116,2141,2141,2048
mu-3,9,64,bee,686813,20972116,1973,1973,2048
mu-3,9,104,bee,686813,20972116,3581,3581,2048
mu-3,9,105,bee,686813,20972116,3352,3352,2048
mu-3,9,106,bee,686813,20972116,3599,3599,2048
mu-3,9,107,bee,686813,20972116,3656,3656,2048
mu-3,9,108,bee,686813,20972116,3997,3997,2048
mu-3,9,109,bee,686813,20972116,3385,3385,2048
mu-3,9,110,bee,686813,20972116,2473,2473,2048
mu-3,9,111,bee,686813,20972116,3655,3655,2048
mu-3,9,112,bee,686813,20972116,2560,2560,2048
mu-3,9,113,bee,686813,20972116,1754,1754,2048
mu-3,9,122,bee,686813,20972116,1605,1605,2048
mu-3,9,123,bee,686813,20972116,1505,1505,2048
mu-3,9,131,bee,686813,20972116,1747,1747,2048
mu-3,9,132,bee,686813,20972116,1253,1253,2048
mu-3,9,146,bee,686813,20972116,1193,1193,2048
mu-3,9,148,bee,686813,20972116,2135,2135,2048
mu-3,9,149,bee,686813,20972116,1361,1361,2048
mu-3,9,150,bee,686813,20972116,1671,1671,2048
mu-3,9,151,bee,686813,20972116,2846,2846,2048
mu-3,9,152,bee,686813,20972116,3307,3307,2048
mu-3,9,153,bee,686813,20972116,1969,1969,2048
mu-3,9,154,bee,686813,20972116,1575,1575,2048
mu-3,9,155,bee,686813,20972116,1400,1400,2048
mu-3,9,160,bee,686813,20972116,1428,1428,2048
mu-3,9,161,bee,686813,20972116,2378,2378,2048
mu-3,9,162,bee,686813,20972116,2387,2387,2048
mu-3,9,163,bee,686813,20972116,1921,1921,2048
mu-3,9,164,bee,686813,20972116,1408,1408,2048
mu-3,9,165,bee,686813,20972116,2655,2655,2048
mu-3,9,166,bee,686813,20972116,3027,3027,2048
mu-3,9,167,bee,686813,20972116,1869,1869,2048
mu-3,9,168,bee,686813,20972116,5514,5514,2048
mu-3,9,169,bee,686813,20972116,3746,3746,2048
mu-3,9,170,bee,686813,20972116,8667,8667,2048
mu-3,9,171,bee,686813,20972116,6491,6491,2048
mu-3,9,172,bee,686813,20972116,9560,9560,2048
mu-3,9,173,bee,686813,20972116,10796,10796,2048
mu-3,9,174,bee,686813,20972116,7344,7344,2048
mu-3,9,177,bee,686813,20972116,6998,6998,2048
mu-3,9,178,bee,686813,20972116,13413,13413,2048
mu-3,9,179,bee,686813,20972116,6275,6275,2048
mu-3,9,180,bee,686813,20972116,9997,9997,2048
mu-3,9,181,bee,686813,20972116,6539,6539,2048
mu-3,9,182,bee,686813,20972116,9095,9095,2048
mu-3,9,183,bee,686813,20972116,3561,3561,2048
mu-3,9,184,bee,686813,20972116,6876,6876,2048
mu-3,9,185,bee,686813,20972116,3159,3159,2048
mu-3,9,186,bee,686813,20972116,3900,3900,2048
mu-3,9,187,bee,686813,20972116,3491,3491,2048
mu-3,9,188,bee,686813,20972116,6133,6133,2048
mu-3,9,189,bee,686813,20972116,4545,4545,2048
mu-3,9,190,bee,686813,20972116,3220,3220,2048
mu-3,9,191,bee,686813,20972116,6199,6199,2048
mu-3,9,192,bee,686813,20972116,11290,11290,2048
mu-3,9,193,bee,686813,20972116,8156,8156,2048
mu-3,9,194,bee,686813,20972116,10801,10801,2048
mu-3,9,195,bee,686813,20972116,9027,9027,2048
mu-3,9,196,bee,686813,20972116,5559,5559,2048
mu-3,9,197,bee,686813,20972116,7025,7025,2048
mu-3,9,198,bee,686813,20972116,7459,7459,2048
mu-3,9,199,bee,686813,20972116,9521,9521,2048
mu-3,9,200,bee,686813,20972116,8910,8910,2048
mu-3,9,201,bee,686813,20972116,5720,5720,2048
mu-3,9,202,bee,686813,20972116,9969,9969,2048
mu-3,9,203,bee,686813,20972116,11363,11363,2048
mu-3,9,204,bee,686813,20972116,10345,10345,2048
mu-3,9,205,bee,686813,20972116,8403,8403,2048
mu-3,9,206,bee,686813,20972116,5345,5345,2048
mu-3,9,207,bee,686813,20972116,3009,3009,2048
mu-3,9,208,bee,686813,20972116,4072,4072,2048
mu-3,9,209,bee,686813,20972116,1762,1762,2048
mu-3,9,220,bee,686813,20972116,1755,1755,2048
mu-3,9,221,bee,686813,20972116,4812,4812,2048
mu-3,9,222,bee,686813,20972116,9748,9748,2048
mu-3,9,223,bee,686813,20972116,8735,8735,2048
mu-3,9,224,bee,686813,20972116,10296,10296,2048
mu-3,9,225,bee,686813,20972116,5169,5169,2048
mu-3,9,226,bee,686813,20972116,3432,3432,2048
mu-3,9,227,bee,686813,20972116,5547,5547,2048
mu-3,9,228,bee,686813,20972116,4965,4965,2048
mu-3,9,229,bee,686813,20972116,8090,8090,2048
mu-3,9,230,bee,686813,20972116,3106,3106,2048
mu-3,9,231,bee,686813,20972116,3931,3931,2048
mu-3,9,232,bee,686813,20972116,2646,2646,2048
mu-3,9,233,bee,686813,20972116,8305,8305,2048
mu-3,9,234,bee,686813,20972116,7441,7441,2048
mu-3,9,235,bee,686813,20972116,7948,7948,2048
mu-3,9,236,bee,686813,20972116,5540,5540,2048
mu-3,9,237,bee,686813,20972116,3971,3971,2048
mu-3,9,238,bee,686813,20972116,3251,3251,2048
mu-3,9,239,bee,686813,20972116,3750,3750,2048
mu-3,9,240,bee,686813,20972116,7166,7166,2048
mu-3,9,241,bee,686813,20972116,4266,4266,2048
mu-3,9,242,bee,686813,20972116,2647,2647,2048
mu-3,9,243,bee,686813,20972116,2656,2656,2048
mu-3,9,244,bee,686813,20972116,2349,2349,2048
mu-3,9,245,bee,686813,20972116,1788,1788,2048
mu-3,9,246,bee,686813,20972116,1484,1484,2048
mu-3,9,247,bee,686813,20972116,3420,3420,2048
mu-3,9,248,bee,686813,20972116,3700,3700,2048
mu-3,9,249,bee,686813,20972116,1343,1343,2048
mu-3,9,250,bee,686813,20972116,2356,2356,2048
mu-3,9,251,bee,686813,20972116,1315,1315,2048
mu-3,9,255,bee,686813,20972116,1367,1367,2048
mu-3,9,256,bee,686813,20972116,3244,3244,2048
mu-3,9,257,bee,686813,20972116,2036,2036,2048
mu-3,9,258,bee,686813,20972116,2827,2827,2048
mu-3,9,259,bee,686813,20972116,2454,2454,2048
mu-3,9,263,bee,686813,20972116,2907,2907,2048
